DBbook_ItemID	name	DBpedia_uri
6220	A Wind in the Door	http://dbpedia.org/resource/A_Wind_in_the_Door
6221	Daja's Book	http://dbpedia.org/resource/Daja's_Book
6222	Earthborn	http://dbpedia.org/resource/Earthborn
6223	Earthfall	http://dbpedia.org/resource/Earthfall
6224	The Hounds of the Morrigan	http://dbpedia.org/resource/The_Hounds_of_the_Morrigan
6225	The Riddle of the Wren	http://dbpedia.org/resource/The_Riddle_of_the_Wren
6226	Waifs and Strays	http://dbpedia.org/resource/Waifs_and_Strays
6227	A Pair of Blue Eyes	http://dbpedia.org/resource/A_Pair_of_Blue_Eyes
6228	Alanna: The First Adventure	http://dbpedia.org/resource/Alanna:_The_First_Adventure
6229	Don't Tell Alfred	http://dbpedia.org/resource/Don't_Tell_Alfred
623	Fancies and Goodnights	http://dbpedia.org/resource/Fancies_and_Goodnights
6230	Amy's Eyes	http://dbpedia.org/resource/Amy's_Eyes
6231	An Acceptable Time	http://dbpedia.org/resource/An_Acceptable_Time
6232	Hotel du Lac	http://dbpedia.org/resource/Hotel_du_Lac
6233	Human Croquet	http://dbpedia.org/resource/Human_Croquet
6234	Ibid: A Life	http://dbpedia.org/resource/Ibid:_A_Life
6235	In a Glass Darkly	http://dbpedia.org/resource/In_a_Glass_Darkly
6236	In the Hand of Dante	http://dbpedia.org/resource/In_the_Hand_of_Dante
6237	Independent People	http://dbpedia.org/resource/Independent_People
6238	The City of Dreaming Books	http://dbpedia.org/resource/The_City_of_Dreaming_Books
6239	Phineas Finn	http://dbpedia.org/resource/Phineas_Finn
624	Kung Fu High School	http://dbpedia.org/resource/Kung_Fu_High_School
6240	Red China Blues: My Long March From Mao to Now	http://dbpedia.org/resource/Red_China_Blues:_My_Long_March_from_Mao_to_Now
6241	Arctic Chill	http://dbpedia.org/resource/Arctic_Chill
6242	The Amulet of Samarkand	http://dbpedia.org/resource/The_Amulet_of_Samarkand
6243	Black unicorn	http://dbpedia.org/resource/The_Black_Unicorn
6244	The Blessing	http://dbpedia.org/resource/The_Blessing
6245	Bones of the Moon	http://dbpedia.org/resource/Bones_of_the_Moon
6246	The Golem's Eye	http://dbpedia.org/resource/The_Golem's_Eye
6247	The Haunted Bookshop	http://dbpedia.org/resource/The_Haunted_Bookshop
6248	The Hippopotamus	http://dbpedia.org/resource/The_Hippopotamus
6249	The In-Between World of Vikram Lall	http://dbpedia.org/resource/The_In-Between_World_of_Vikram_Lall
625	Poor Things	http://dbpedia.org/resource/Poor_Things
6250	The House of Arden	http://dbpedia.org/resource/The_House_of_Arden
6251	The Looking Glass Wars	http://dbpedia.org/resource/The_Looking_Glass_Wars
6252	Bridget Jones: The Edge of Reason	http://dbpedia.org/resource/Bridget_Jones:_The_Edge_of_Reason
6253	The Oxford Murders	http://dbpedia.org/resource/The_Oxford_Murders_(novel)
6254	The Romance of the Forest	http://dbpedia.org/resource/The_Romance_of_the_Forest
6255	The Serpent and the Rainbow	http://dbpedia.org/resource/The_Serpent_and_the_Rainbow_(book)
6256	The Tale of the Flopsy Bunnies	http://dbpedia.org/resource/The_Tale_of_The_Flopsy_Bunnies
6257	Castle in the Air	http://dbpedia.org/resource/Castle_in_the_Air_(novel)
6258	Cause celeb	http://dbpedia.org/resource/Cause_Celeb
6259	Weetzie Bat	http://dbpedia.org/resource/Weetzie_Bat
626	Sabbatical: A Romance	http://dbpedia.org/resource/Sabbatical:_A_Romance
6260	A Case of Need	http://dbpedia.org/resource/A_Case_of_Need
6261	Esperanza Rising	http://dbpedia.org/resource/Esperanza_Rising
6262	The League of the Scarlet Pimpernel	http://dbpedia.org/resource/The_League_of_the_Scarlet_Pimpernel
6263	Creatures of the Night	http://dbpedia.org/resource/Creatures_of_the_Night_(book)
6264	The Millennial Project: Colonizing the Galaxy in Eight Easy Steps	http://dbpedia.org/resource/The_Millennial_Project:_Colonizing_the_Galaxy_in_Eight_Easy_Steps
6265	Free Live Free	http://dbpedia.org/resource/Free_Live_Free
6266	Soldier of the Mist	http://dbpedia.org/resource/Soldier_of_the_Mist
6267	The Island of Doctor Death and Other Stories and Other Stories	http://dbpedia.org/resource/The_Island_of_Doctor_Death_and_Other_Stories_and_Other_Stories
6268	The Urth of the New Sun	http://dbpedia.org/resource/The_Urth_of_the_New_Sun
6269	Book of Haikus	http://dbpedia.org/resource/Book_of_Haikus
627	The Great Fire	http://dbpedia.org/resource/The_Great_Fire_(novel)
6270	Chronicles: Volume One	http://dbpedia.org/resource/Chronicles:_Volume_One
6271	Crystal Express	http://dbpedia.org/resource/Crystal_Express
6272	Death: The High Cost of Living	http://dbpedia.org/resource/Death:_The_High_Cost_of_Living
6273	Dawnthief	http://dbpedia.org/resource/Dawnthief
6274	Exile's Gate	http://dbpedia.org/resource/Exile's_Gate
6275	In the Country of Last Things	http://dbpedia.org/resource/In_the_Country_of_Last_Things
6276	Island in the Sea of Time	http://dbpedia.org/resource/Island_in_the_Sea_of_Time
6277	Islands in the Sky	http://dbpedia.org/resource/Islands_in_the_Sky
6278	Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion	http://dbpedia.org/resource/Don't_Panic:_The_Official_Hitchhiker's_Guide_to_the_Galaxy_Companion
6279	Omeros	http://dbpedia.org/resource/Omeros
628	The Porcupine	http://dbpedia.org/resource/The_Porcupine
6280	Dragons in the Waters	http://dbpedia.org/resource/Dragons_in_the_Waters
6281	The Homecoming	http://dbpedia.org/resource/The_Homecoming
6282	The Other Side of the Sky	http://dbpedia.org/resource/The_Other_Side_of_the_Sky
6283	The Runes of the Earth	http://dbpedia.org/resource/The_Runes_of_the_Earth
6284	The Skinner	http://dbpedia.org/resource/The_Skinner
6285	Bump in the Night	http://dbpedia.org/resource/Bump_in_the_Night_(novel)
6286	East of the Mountains	http://dbpedia.org/resource/East_of_the_Mountains
6287	Tristan and Iseult	http://dbpedia.org/resource/Tristan_and_Iseult_(novel)
6288	Vathek	http://dbpedia.org/resource/Vathek
6289	What Dreams May Come	http://dbpedia.org/resource/What_Dreams_May_Come
629	The Singapore Grip	http://dbpedia.org/resource/The_Singapore_Grip
6290	Hooray for Diffendoofer Day!	http://dbpedia.org/resource/Hooray_for_Diffendoofer_Day!
6291	Divided Kingdom	http://dbpedia.org/resource/Divided_Kingdom
6292	First Rider's Call	http://dbpedia.org/resource/First_Rider's_Call
6293	Lord John and the Private Matter	http://dbpedia.org/resource/Lord_John_and_the_Private_Matter
6294	Emperor Mage	http://dbpedia.org/resource/Emperor_Mage
6295	Empire Falls	http://dbpedia.org/resource/Empire_Falls
6296	The View from Saturday	http://dbpedia.org/resource/The_View_from_Saturday
6297	Ark Angel	http://dbpedia.org/resource/Ark_Angel
6298	A Division of the Spoils	http://dbpedia.org/resource/A_Division_of_the_Spoils
6299	A Long Finish	http://dbpedia.org/resource/A_Long_Finish
63	Morvern Callar	http://dbpedia.org/resource/Morvern_Callar
630	The Wanting Seed	http://dbpedia.org/resource/The_Wanting_Seed
6300	All She Was Worth	http://dbpedia.org/resource/All_She_Was_Worth
6301	Almost Transparent Blue	http://dbpedia.org/resource/Almost_Transparent_Blue
6302	An Autobiography	http://dbpedia.org/resource/An_Autobiography_(Nehru)
6303	Author, Author	http://dbpedia.org/resource/Author,_Author_(novel)
6304	Beyond Black	http://dbpedia.org/resource/Beyond_Black
6305	Coin Locker Babies	http://dbpedia.org/resource/Coin_Locker_Babies
6306	Fever Pitch	http://dbpedia.org/resource/Fever_Pitch
6307	Critique of Practical Reason	http://dbpedia.org/resource/Critique_of_Practical_Reason
6308	Darwin: The Life of a Tormented Evolutionist	http://dbpedia.org/resource/Darwin:_The_Life_of_a_Tormented_Evolutionist
6309	First Test	http://dbpedia.org/resource/First_Test
631	When the Emperor Was Divine	http://dbpedia.org/resource/When_the_Emperor_was_Divine
6310	Excursion to Tindari	http://dbpedia.org/resource/Excursion_to_Tindari
6311	Faceless Killers	http://dbpedia.org/resource/Faceless_Killers
6312	Have Mercy on Us All	http://dbpedia.org/resource/Have_Mercy_on_Us_All
6313	Gold Bug Variations	http://dbpedia.org/resource/The_Gold_Bug_Variations
6314	I Am a Cat	http://dbpedia.org/resource/I_Am_a_Cat
6315	Knowledge and Decisions	http://dbpedia.org/resource/Knowledge_and_Decisions
6316	Murder in Canton	http://dbpedia.org/resource/Murder_in_Canton
6317	Necklace and Calabash	http://dbpedia.org/resource/Necklace_and_Calabash
6318	Not the End of the World	http://dbpedia.org/resource/It's_Not_the_End_of_the_World
6319	Good Omens	http://dbpedia.org/resource/Good_Omens
632	A Nomad of the Time Streams	http://dbpedia.org/resource/A_Nomad_of_the_Time_Streams
6320	Prime Obsession	http://dbpedia.org/resource/Prime_Obsession
6321	Queen Victoria	http://dbpedia.org/resource/Queen_Victoria's_Bomb
6322	Hard-Boiled Wonderland and the End of the World	http://dbpedia.org/resource/Hard-Boiled_Wonderland_and_the_End_of_the_World
6323	Scenes of Clerical Life	http://dbpedia.org/resource/Scenes_of_Clerical_Life
6324	Heavy Water and Other Stories	http://dbpedia.org/resource/Heavy_Water_and_Other_Stories
6325	Seeking Whom He May Devour	http://dbpedia.org/resource/Seeking_Whom_He_May_Devour
6326	Hitchhiker: A Biography of Douglas Adams	http://dbpedia.org/resource/Hitchhiker:_A_Biography_of_Douglas_Adams
6327	The Awkward Age	http://dbpedia.org/resource/The_Awkward_Age
6328	Howl's Moving Castle	http://dbpedia.org/resource/Howl's_Moving_Castle
6329	The Chinese Bell Murders	http://dbpedia.org/resource/The_Chinese_Bell_Murders
633	Black Vulmea's Vengeance	http://dbpedia.org/resource/Black_Vulmea's_Vengeance
6330	The Chinese Lake Murders	http://dbpedia.org/resource/The_Chinese_Lake_Murders
6331	The Dogs of Riga	http://dbpedia.org/resource/The_Dogs_of_Riga
6332	The Emperor's Pearl	http://dbpedia.org/resource/The_Emperor's_Pearl
6333	The Fifth Woman	http://dbpedia.org/resource/The_Fifth_Woman
6334	In the Hand of the Goddess	http://dbpedia.org/resource/In_the_Hand_of_the_Goddess
6335	The Girls of Slender Means	http://dbpedia.org/resource/The_Girls_of_Slender_Means
6336	The Jewel in the Crown	http://dbpedia.org/resource/The_Jewel_in_the_Crown_(novel)
6337	The Last Testament of Oscar Wilde	http://dbpedia.org/resource/The_Last_Testament_of_Oscar_Wilde
6338	The Marble Faun	http://dbpedia.org/resource/The_Marble_Faun
6339	The Monkey and The Tiger	http://dbpedia.org/resource/The_Monkey_and_the_Tiger
634	Conan of Aquilonia	http://dbpedia.org/resource/Conan_of_Aquilonia
6340	The Old Wives' Tale	http://dbpedia.org/resource/The_Old_Wives'_Tale
6341	The Phantom of the Temple	http://dbpedia.org/resource/The_Phantom_of_the_Temple
6342	Princess Casamassima	http://dbpedia.org/resource/The_Princess_Casamassima
6343	Job: A Comedy of Justice	http://dbpedia.org/resource/Job:_A_Comedy_of_Justice
6344	Kafka on the Shore	http://dbpedia.org/resource/Kafka_on_the_Shore
6345	The Shape of Water	http://dbpedia.org/resource/The_Shape_of_Water
6346	The Snack Thief	http://dbpedia.org/resource/The_Snack_Thief
6347	The Towers of Silence	http://dbpedia.org/resource/The_Towers_of_Silence
6348	The Voice of the Violin	http://dbpedia.org/resource/The_Voice_of_the_Violin
6349	The Burning Shore	http://dbpedia.org/resource/The_Burning_Shore
635	Conan of Cimmeria	http://dbpedia.org/resource/Conan_of_Cimmeria
6350	Lasher	http://dbpedia.org/resource/Lasher
6351	The Complete Far Side	http://dbpedia.org/resource/The_Complete_Far_Side
6352	Lioness Rampant	http://dbpedia.org/resource/Lioness_Rampant
6353	The Long Dark Tea-Time of the Soul	http://dbpedia.org/resource/The_Long_Dark_Tea-Time_of_the_Soul
6354	Marabou Stork Nightmares	http://dbpedia.org/resource/Marabou_Stork_Nightmares
6355	Mirror, Mirror	http://dbpedia.org/resource/Mirror,_Mirror_(novel)
6356	The Fifth Sacred Thing	http://dbpedia.org/resource/The_Fifth_Sacred_Thing
6357	Murder Mysteries	http://dbpedia.org/resource/Murder_Mysteries
6358	And the Ass Saw the Angel	http://dbpedia.org/resource/And_the_Ass_Saw_the_Angel
6359	My Year of Meats	http://dbpedia.org/resource/My_Year_of_Meats
636	Conan the Adventurer	http://dbpedia.org/resource/Conan_the_Adventurer_(comics)
6360	The Town and the City	http://dbpedia.org/resource/The_Town_and_the_City
6361	At Swim-Two-Birds	http://dbpedia.org/resource/At_Swim-Two-Birds
6362	Naked Lunch	http://dbpedia.org/resource/Naked_Lunch
6363	The Plucker	http://dbpedia.org/resource/The_Plucker
6364	Norwegian Wood	http://dbpedia.org/resource/Norwegian_Wood_(novel)
6365	American Buffalo	http://dbpedia.org/resource/American_Buffalo_(play)
6366	One Hundred Years of Solitude	http://dbpedia.org/resource/One_Hundred_Years_of_Solitude
6367	Ordinary People	http://dbpedia.org/resource/Ordinary_People_(novel)
6368	The Education of Little Tree	http://dbpedia.org/resource/The_Education_of_Little_Tree
6369	Lie Down with Lions	http://dbpedia.org/resource/Lie_Down_with_Lions
637	Conan the Avenger	http://dbpedia.org/resource/Conan_the_Avenger
6370	The Key to Rebecca	http://dbpedia.org/resource/The_Key_to_Rebecca
6371	The Satanic Bible	http://dbpedia.org/resource/The_Satanic_Bible
6372	Black Holes and Baby Universes and Other Essays	http://dbpedia.org/resource/Black_Holes_and_Baby_Universes_and_Other_Essays
6373	Dancing Barefoot	http://dbpedia.org/resource/Dancing_Barefoot_(book)
6374	Dragonfly: NASA And The Crisis Aboard Mir	http://dbpedia.org/resource/Dragonfly:_NASA_and_the_Crisis_Aboard_Mir
6375	Operating Manual for Spaceship Earth	http://dbpedia.org/resource/Operating_Manual_for_Spaceship_Earth
6376	An Introduction to Zen Buddhism	http://dbpedia.org/resource/An_Introduction_to_Zen_Buddhism
6377	Rushing to Paradise	http://dbpedia.org/resource/Rushing_to_Paradise
6378	The Sandman: The Dream Hunters	http://dbpedia.org/resource/The_Sandman:_The_Dream_Hunters
6379	Signal to Noise	http://dbpedia.org/resource/Signal_to_Noise_(novel)
638	Conan the Freebooter	http://dbpedia.org/resource/Conan_the_Freebooter
6380	Sleeping in Flame	http://dbpedia.org/resource/Sleeping_in_Flame
6381	Snow Falling on Cedars	http://dbpedia.org/resource/Snow_Falling_on_Cedars
6382	War Trash	http://dbpedia.org/resource/War_Trash
6383	English As She Is Spoke	http://dbpedia.org/resource/English_As_She_Is_Spoke
6384	Lady into Fox	http://dbpedia.org/resource/Lady_into_Fox
6385	Danse Macabre	http://dbpedia.org/resource/Danse_Macabre_(book)
6386	Chain of Attack	http://dbpedia.org/resource/Chain_of_Attack
6387	Double, Double	http://dbpedia.org/resource/Double,_Double
6388	Dragons of Summer Flame	http://dbpedia.org/resource/Dragons_of_Summer_Flame
6389	How Much for Just the Planet?	http://dbpedia.org/resource/How_Much_for_Just_the_Planet%3F
639	Conan the Wanderer	http://dbpedia.org/resource/Conan_the_Wanderer
6390	Ishmael	http://dbpedia.org/resource/My_Ishmael
6391	Empire Falls	http://dbpedia.org/resource/Empire_Falls
6392	Mutiny on the Enterprise	http://dbpedia.org/resource/Mutiny_on_the_Enterprise
6393	The Abode of Life	http://dbpedia.org/resource/The_Abode_of_Life
6394	Man in the Holocene	http://dbpedia.org/resource/Man_in_the_Holocene
6395	The IDIC Epidemic	http://dbpedia.org/resource/The_IDIC_Epidemic
6396	Religion Explained	http://dbpedia.org/resource/Religion_Explained
6397	Sociobiology: The New Synthesis	http://dbpedia.org/resource/Sociobiology:_The_New_Synthesis
6398	The Acid House	http://dbpedia.org/resource/The_Acid_House
6399	Deliver Us from Evil: Defeating Terrorism, Despotism, and Liberalism	http://dbpedia.org/resource/Deliver_Us_from_Evil:_Defeating_Terrorism,_Despotism,_and_Liberalism
64	The Siege of Krishnapur	http://dbpedia.org/resource/The_Siege_of_Krishnapur
640	Conan the warrior	http://dbpedia.org/resource/Conan_the_Warrior
6400	The Age of spiritual machines	http://dbpedia.org/resource/The_Age_of_Spiritual_Machines
6401	The Anarchist Cookbook	http://dbpedia.org/resource/The_Anarchist_Cookbook
6402	The Arm of the Starfish	http://dbpedia.org/resource/The_Arm_of_the_Starfish
6403	The Atlas of Middle-Earth	http://dbpedia.org/resource/The_Atlas_of_Middle-earth
6404	The Black Cauldron	http://dbpedia.org/resource/The_Black_Cauldron_(novel)
6405	Elmer Gantry	http://dbpedia.org/resource/Elmer_Gantry
6406	Dead Right	http://dbpedia.org/resource/Dead_Right
6407	Honest to God	http://dbpedia.org/resource/Honest_to_God
6408	The Book of Three	http://dbpedia.org/resource/The_Book_of_Three
6409	In His Steps	http://dbpedia.org/resource/In_His_Steps
641	The Colorado Kid	http://dbpedia.org/resource/The_Colorado_Kid
6410	The Books of Faerie	http://dbpedia.org/resource/The_Books_of_Faerie
6411	The Books of Magic	http://dbpedia.org/resource/The_Books_of_Magic
6412	The Castle of Llyr	http://dbpedia.org/resource/The_Castle_of_Llyr
6413	The Cat Who Played Brahms	http://dbpedia.org/resource/The_Cat_Who_Played_Brahms
6414	The Cat Who Sniffed Glue	http://dbpedia.org/resource/The_Cat_Who_Sniffed_Glue
6415	The Cat Who Tailed a Thief	http://dbpedia.org/resource/The_Cat_Who_Tailed_a_Thief
6416	The Cat Who Talked to Ghosts	http://dbpedia.org/resource/The_Cat_Who_Talked_to_Ghosts
6417	Bleeding Hearts	http://dbpedia.org/resource/Bleeding_Hearts
6418	The Corrections	http://dbpedia.org/resource/The_Corrections
6419	Black Hearts in Battersea	http://dbpedia.org/resource/Black_Hearts_in_Battersea
642	The Female Man	http://dbpedia.org/resource/The_Female_Man
6420	Mostly Harmless	http://dbpedia.org/resource/Mostly_Harmless
6421	Children of the Dust	http://dbpedia.org/resource/Children_of_the_Dust_(novel)
6422	The Devil's Dictionary	http://dbpedia.org/resource/The_Devil's_Dictionary
6423	Downbelow Station	http://dbpedia.org/resource/Downbelow_Station
6424	Dreaming Metal	http://dbpedia.org/resource/Dreaming_Metal
6425	The Fortress of Solitude	http://dbpedia.org/resource/The_Fortress_of_Solitude_(novel)
6426	The Girls' Guide to Hunting and Fishing	http://dbpedia.org/resource/The_Girls'_Guide_to_Hunting_and_Fishing
6427	Five are Together Again	http://dbpedia.org/resource/Five_Are_Together_Again
6428	Five Fall into Adventure	http://dbpedia.org/resource/Five_Fall_Into_Adventure
6429	Five Get Into A Fix	http://dbpedia.org/resource/Five_Get_into_a_Fix
643	Tatja Grimm's World	http://dbpedia.org/resource/Tatja_Grimm's_World
6430	Five Go Adventuring Again	http://dbpedia.org/resource/Five_Go_Adventuring_Again
6431	Five Go Off in a Caravan	http://dbpedia.org/resource/Five_Go_Off_in_a_Caravan
6432	Five Go Off to Camp	http://dbpedia.org/resource/Five_Go_Off_to_Camp
6433	The Good Earth	http://dbpedia.org/resource/The_Good_Earth
6434	Five Go to Billycock Hill	http://dbpedia.org/resource/Five_Go_to_Billycock_Hill
6435	Five go to Demon's rocks	http://dbpedia.org/resource/Five_Go_to_Demon's_Rocks
6436	Five Go to Smuggler's Top	http://dbpedia.org/resource/Five_Go_to_Smuggler's_Top
6437	Five Have a Mystery to Solve	http://dbpedia.org/resource/Five_Have_a_Mystery_to_Solve
6438	Five Have a Wonderful Time	http://dbpedia.org/resource/Five_Have_a_Wonderful_Time
6439	Five Have Plenty of Fun	http://dbpedia.org/resource/Five_Have_Plenty_of_Fun
644	Jack, the Giant Killer	http://dbpedia.org/resource/Jack,_the_Giant_Killer
6440	Five Have a Wonderful Time	http://dbpedia.org/resource/Five_Have_a_Wonderful_Time
6441	Five On a Secret Trail	http://dbpedia.org/resource/Five_on_a_Secret_Trail
6442	Five on a Treasure Island	http://dbpedia.org/resource/Five_on_a_Treasure_Island
6443	Five on Kirrin Island Again	http://dbpedia.org/resource/Five_on_Kirrin_Island_Again
6444	Gate of Ivrel	http://dbpedia.org/resource/Gate_of_Ivrel
6445	Goodbye, Mr. Chips	http://dbpedia.org/resource/Goodbye,_Mr._Chips
6446	The High King	http://dbpedia.org/resource/The_High_King
6447	Homecoming	http://dbpedia.org/resource/The_Homecoming
6448	Invisible	http://dbpedia.org/resource/Invisible!
6449	The House at Pooh Corner	http://dbpedia.org/resource/The_House_at_Pooh_Corner
645	Kai Lung Unrolls His Mat	http://dbpedia.org/resource/Kai_Lung_Unrolls_His_Mat
6450	The Illuminatus! Trilogy	http://dbpedia.org/resource/The_Illuminatus!_Trilogy
6451	Labyrinth	http://dbpedia.org/resource/Labyrinths
6452	The Land of Laughs	http://dbpedia.org/resource/The_Land_of_Laughs
6453	Lyddie	http://dbpedia.org/resource/Lyddie
6454	Malafrena	http://dbpedia.org/resource/Malafrena
6455	The Little Endless Storybook	http://dbpedia.org/resource/The_Little_Endless_Storybook
6456	The Long Hard Road Out of Hell	http://dbpedia.org/resource/The_Long_Hard_Road_Out_of_Hell
6457	My Cat Likes to Hide in Boxes	http://dbpedia.org/resource/My_Cat_Likes_to_Hide_in_Boxes
6458	The Magic Christian	http://dbpedia.org/resource/The_Magic_Christian_(novel)
6459	Ombria in Shadow	http://dbpedia.org/resource/Ombria_in_Shadow
646	Land of Unreason	http://dbpedia.org/resource/Land_of_Unreason
6460	The Man Who Mistook His Wife For A Hat	http://dbpedia.org/resource/The_Man_Who_Mistook_His_Wife_for_a_Hat
6461	Pigeon Post	http://dbpedia.org/resource/Pigeon_Post
6462	Plague Ship	http://dbpedia.org/resource/Plague_Ship
6463	Planet of the Apes	http://dbpedia.org/resource/Planet_of_the_Apes_(novel)
6464	Puss in Boots	http://dbpedia.org/resource/Puss_in_Boots
6465	Ramona the Pest	http://dbpedia.org/resource/Ramona_the_Pest
6466	Rocannon's world	http://dbpedia.org/resource/Rocannon's_World
6467	The Virtue of Selfishness	http://dbpedia.org/resource/The_Virtue_of_Selfishness
6468	Sharra's Exile	http://dbpedia.org/resource/Sharra's_Exile
6469	Staying Fat for Sarah Byrnes	http://dbpedia.org/resource/Staying_Fat_for_Sarah_Byrnes
647	Oriental Tales	http://dbpedia.org/resource/Oriental_Tales_(book)
6470	The Prince	http://dbpedia.org/resource/The_Prince
6471	Sword at Sunset	http://dbpedia.org/resource/Sword_at_Sunset
6472	The Realms of the Gods	http://dbpedia.org/resource/The_Realms_of_the_Gods
6473	Tooth and Claw	http://dbpedia.org/resource/Tooth_and_Claw_(novel)
6474	The Risk Pool	http://dbpedia.org/resource/The_Risk_Pool
6475	The Russian Debutante's Handbook	http://dbpedia.org/resource/The_Russian_Debutante's_Handbook
6476	We Didn't Mean to Go to Sea	http://dbpedia.org/resource/We_Didn't_Mean_to_Go_to_Sea
6477	White Boots	http://dbpedia.org/resource/White_Boots
6478	Bella at Midnight	http://dbpedia.org/resource/Bella_at_Midnight
6479	Absolutely, Positively	http://dbpedia.org/resource/Absolutely,_Positively_Not
648	Red Moon and Black Mountain	http://dbpedia.org/resource/Red_Moon_and_Black_Mountain
6480	Batgirl: Year One	http://dbpedia.org/resource/Batgirl:_Year_One
6481	The Sandman: Endless Nights	http://dbpedia.org/resource/The_Sandman:_Endless_Nights
6482	Wolverine: Origin	http://dbpedia.org/resource/Wolverine:_Origins
6483	The Silence of the Lambs	http://dbpedia.org/resource/The_Silence_of_the_Lambs_(novel)
6484	A Cold Heart	http://dbpedia.org/resource/A_Cold_Heart
6485	Blade Runner 2: The Edge of Human	http://dbpedia.org/resource/Blade_Runner_2:_The_Edge_of_Human
6486	Blast from the Past	http://dbpedia.org/resource/Blast_from_the_Past_(novel)
6487	The Soul of a New Machine	http://dbpedia.org/resource/The_Soul_of_a_New_Machine
6488	The Talisman	http://dbpedia.org/resource/The_Talisman_Ring
6489	Dead Run	http://dbpedia.org/resource/Dead_Run
649	Red Nails	http://dbpedia.org/resource/Red_Nails
6490	The Tao of Pooh	http://dbpedia.org/resource/The_Tao_of_Pooh
6491	The Te of Piglet	http://dbpedia.org/resource/The_Te_of_Piglet
6492	Idoru	http://dbpedia.org/resource/Idoru
6493	The Thief of Always	http://dbpedia.org/resource/The_Thief_of_Always
6494	Flesh and Blood	http://dbpedia.org/resource/Flesh_and_Blood_(novel)
6495	Monster	http://dbpedia.org/resource/Mr._Monster
6496	Over the Edge	http://dbpedia.org/resource/Over_the_Edge_(book)
6497	Prince of the Blood	http://dbpedia.org/resource/Prince_of_the_Blood_(novel)
6498	Rise of a Merchant Prince	http://dbpedia.org/resource/Rise_of_a_Merchant_Prince
6499	Shards of a Broken Crown	http://dbpedia.org/resource/Shards_of_a_Broken_Crown
65	The Western Lands	http://dbpedia.org/resource/The_Western_Lands
650	Spell of the Witch World	http://dbpedia.org/resource/Spell_of_the_Witch_World
6500	The Amityville Horror	http://dbpedia.org/resource/The_Amityville_Horror
6501	The King's Buccaneer	http://dbpedia.org/resource/The_King's_Buccaneer
6502	The Last Coyote	http://dbpedia.org/resource/The_Last_Coyote
6503	The Murder Book	http://dbpedia.org/resource/The_Murder_Book
6504	The Terminal Man	http://dbpedia.org/resource/The_Terminal_Man
6505	The White Road	http://dbpedia.org/resource/The_White_Road
6506	The Wolfen	http://dbpedia.org/resource/The_Wolfen
6507	This Present Darkness	http://dbpedia.org/resource/This_Present_Darkness
6508	Labyrinths	http://dbpedia.org/resource/Labyrinths
6509	The Witching Hour	http://dbpedia.org/resource/The_Witching_Hour_(novel)
651	The Book of Dreams	http://dbpedia.org/resource/The_Book_of_Dreams
6510	The Magic City	http://dbpedia.org/resource/The_Magic_City_(novel)
6511	Vampire of the Mist	http://dbpedia.org/resource/Vampire_of_the_Mists
6512	Wolves in the Walls	http://dbpedia.org/resource/The_Wolves_in_the_Walls
6513	The Woman Who Rides Like a Man	http://dbpedia.org/resource/The_Woman_Who_Rides_Like_a_Man
6514	The Tower Treasure	http://dbpedia.org/resource/The_Tower_Treasure
6515	While the Clock Ticked	http://dbpedia.org/resource/While_the_Clock_Ticked
6516	The Bears' Famous Invasion of Sicily	http://dbpedia.org/resource/The_Bears'_Famous_Invasion_of_Sicily
6517	Gregor and the Prophecy of Bane	http://dbpedia.org/resource/Gregor_and_the_Prophecy_of_Bane
6518	Hangman's Curse	http://dbpedia.org/resource/Hangman's_Curse
6519	The Ghost Brigades	http://dbpedia.org/resource/The_Ghost_Brigades
652	The Dying Earth	http://dbpedia.org/resource/The_Dying_Earth
6520	Mona Lisa Overdrive	http://dbpedia.org/resource/Mona_Lisa_Overdrive
6521	Cities of the Red Night	http://dbpedia.org/resource/Cities_of_the_Red_Night
6522	Understanding Comics	http://dbpedia.org/resource/Understanding_Comics
6523	Future Shock	http://dbpedia.org/resource/Future_Shock
6524	Neuromancer	http://dbpedia.org/resource/Neuromancer
6525	The Medium is the Massage	http://dbpedia.org/resource/The_Medium_Is_the_Massage
6526	The Place of Dead Roads	http://dbpedia.org/resource/The_Place_of_Dead_Roads
6527	The Torture Garden	http://dbpedia.org/resource/The_Torture_Garden_(novel)
6528	Wild Magic	http://dbpedia.org/resource/Wild_Magic
6529	Pattern Recognition	http://dbpedia.org/resource/Pattern_Recognition_(novel)
653	The Eagle and the Raven	http://dbpedia.org/resource/The_Eagle_and_the_Raven
6530	Wolf-Speaker	http://dbpedia.org/resource/Wolf-Speaker
6531	The Sign of the Chrysanthemum	http://dbpedia.org/resource/The_Sign_of_the_Chrysanthemum
6532	Wonder Boys	http://dbpedia.org/resource/Wonder_Boys
6533	Superman: Red Son	http://dbpedia.org/resource/Superman:_Red_Son
6534	A Break with Charity	http://dbpedia.org/resource/A_Break_with_Charity
6535	Just Ella	http://dbpedia.org/resource/Just_Ella
6536	Autobiography of a Yogi	http://dbpedia.org/resource/Autobiography_of_a_Yogi
6537	The Difference Engine	http://dbpedia.org/resource/The_Difference_Engine
6538	The Collapsium	http://dbpedia.org/resource/The_Collapsium
6539	To Die in Italbar	http://dbpedia.org/resource/To_Die_in_Italbar
